id,text
8974,in fact i have n't felt that relaxed since the last time i 'd taken a trip home .
8975,neither of us seemed ready for the intrusion of the world just yet .
8976,we wanted to enjoy getting to know each other without all the speculation and other nonsense that came with stardom .
8977,downstairs there were two men in suits who looked like they 'd never smiled a day in their lives .
8978,"`` this is your security , i 'm sure you have some already for business purposes , but these two are from me ."
8979,they 'll shadow everywhere when i 'm not with you .
8980,my eyes widened at that .
8981,`` is that really necessary ?
8982,i 'm not that big of a star yet i do n't think . ''
8983,i tried laughing it off as he introduced me to the two and pulled me out the doors behind him .
8984,"`` this has nothing to do with your status , it 's for my peace of mind . ''"
8985,i started to wonder if this was something he 'd done for all the women in his past and why that should make me jealous .
8986,he squeezed my hand and looked down at me .
8987,"`` no , you 're the first . ''"
8988,`` how did you know what i was thinking ? ''
8989,"`` i told you , the weekend was about getting to know each other , i picked up a few things . ''"
8990,he smirked as he helped me into the back of the town car .
8991,"i 'd told him of my fear of needles so he held my hand and talked to me while the doctor and the nurse did their thing , before having his taken care of ."
8992,it did n't take that long and soon we were back in the car .
8993,`` i 'm taking you to the office for a quick tour and then it 's lunch .
8994,"we 'll go somewhere that i 'm sure we 'd be left alone , i 'm not quite ready to share us yet . ''"
8995,i rested my head on his shoulder and squeezed his hand that was still holding onto mine .
8996,"i think he must 've planned this and warned everyone in the building not to give me the star treatment because i saw a lot of interested looks from his employees , but no one said anything more than a friendly hello ."
8997,it was great .
8998,lunch was in a private room in one of the city 's more upscale restaurants where there were more a list stars than i 'd ever seen in one place at once except maybe an awards show .
8999,i was the one star-struck .
9000,`` is that ... ? ''
9001,`` yes it is . ''
9002,i must 've said that a hundred times before we were seated .
9003,i craned my neck to see into the other room and he laughed at me .
9004,`` you 're so cute .
9005,they 're looking at you and you 're in awe of them . ''
9006,"`` i 'm pretty sure they 're all wondering who i am , it 's you they 're looking at . ''"
9007,"i was n't sure i was too far off the mark , most of them were starlets and they might 've given me the once over , but their attention was definitely on him ."
9008,i could n't blame them .
9009,what he did for a suit should be illegal .
9010,and to think that what was underneath was even more mouth wateringly spectacular .
9011,"chapter 5 trace i sent her home in the car and went back to work , my mind on the results and how soon i can have them in my hands ."
9012,i almost called john when the hours had drifted by and still no phone call .
9013,"by the end of day when it was almost time to call it quits , the messenger showed up with the envelopes ."
9014,i had no compunction about tearing into hers and reading the results .
9015,as soon as i got the all clear my body reacted .
9016,`` thank f**k ! ''
9017,i left my office almost at a run .
9018,my assistant called out to me as i was heading for the elevators .
9019,`` is it a matter of life or death susan ? ''
9020,`` uh no sir . ''
9021,`` then it 'll keep until tomorrow . ''
9022,i stepped in and pressed the down button .
9023,i would 've called her and let her know i was on the way but even that was too much right now .
9024,if i heard that sultry voice of hers on the phone i might embarrass myself again .
9025,"i was on a hair trigger , the slightest thing would set me off , and the next time i cum , i want to be inside her ."
9026,she came running when i cleared the door .
9027,`` hey you 're home i made din ... '' i threw the envelopes on the little side table near the entry and grabbed her up in my arms .
9028,`` later . ''
9029,my mouth came down on hers as i walked us blindly towards the bedroom .
9030,i did n't even stop kissing her long enough to take off the little summery top and shorts she wore .
9031,`` undress me . ''
9032,her hands shook a little as she went after my tie and then the buttons of my shirt while i dropped my jacket on the floor and kicked off my shoes .
9033,"she seemed fascinated with the ink on my torso , and could n't help running her tongue over it , so i took care of my belt and the zipper on my pants before she stopped me ."
9034,"`` no , i wan na do it . ''"
9035,i released it and left her to it .
9036,"she 'd learned my body in the last tow days , as much as i would let her ."
9037,i 'd refused to let her take my c**k in her mouth so she 'd spent what felt like hours measuring me in her hands and teasing the shit out of me while i sucked her ni**les and finger f**ked her .
9038,now she got to her knees and removed my socks .
9039,"i watched her through half slitted eyes as she looked up at me with a mischievous twinkle in her eye , right before her tongue came out and licked the pr**cum from my cockhead ."
9040,"my body jerked and my hands fell to her hair , holding her in place as she licked and nibbled her way down my shaft , biting into my c**k ring , before taking half of me into her mouth ."
9041,`` fuck ! ''
9042,i threw my head back as she massaged my c**k with her throat muscles and she had great control from all the voice exercises she 'd done over the years .
9043,i was almost ready to pop when she took my balls in her hand and caressed them with the lightest touch .
9044,"`` that 's enough , i do n't want to cum in your mouth , not this first time . ''"
9045,"picking her up , i headed for the bed and laid her back with her legs splayed open ."
9046,i had n't allowed myself the pleasure of studying her pu**y ; i was waiting for this moment .
9047,kneeling on the floor i ran my nose over her wet heat before pulling back and opening her up with my fingers .
9048,she was pink and soft and wet .
9049,"i teased her with the tip of my tongue , before licking deep into her pu**y ."
9050,her back bowed off the bed and she looked down at me in wonder .
9051,i got the idea from her reaction that this was a first for her .
9052,"holding her ass in my hands i lifted her to my mouth and tongue f**ked her while she mewled and writhed , her fingers digging into my scalp ."
9053,"her taste was unlike anything i 'd ever savored before , salty sweet and fresh ."
9054,she came on my tongue and filled my mouth with her sweet nectar .
9055,"i had visions of eating her sweet pu**y for hours , just burying my face in her cunt until they carted me away ."
9056,my c**k was n't on board for that one though .
9057,i had to release one of her ass cheeks so i could squeeze him to get some relief .
9058,"`` sorry baby , this is gon na be hard and rough , i ca n't wait any longer ."
9059,"climbing up her body i pulled her up higher on the bed and holding both her hands above her head , our eyes locked , i led my dick into her wet opening ."
9060,she was tight as f**k and my c**k almost buckled .
9061,she flinched a little when i pushed the fat head of my c**k past her pu**y lips .
9062,"`` fuck babe , you 're so f**king tight . ''"
9063,i had to raise her legs so i could sink more of my c**k home and even then i was only able to get eight of the twelve inches inside .
9064,"she hissed and clenched around me , her eyes widening in surprise as i tried to force more of my meat into her tight as f**k pu**y ."
9065,`` i 'll try to go slow . ''
9066,"lifting her ass i opened her pu**y more , screwing myself into her little by little until i was all in ."
9067,it felt like hours instead of mere minutes when i was finally buried to the hilt inside her .
9068,as soon as my balls hit the crack of her ass i took her mouth .
9069,she fought to release her arms but i held firm .
9070,"bending my head i sucked first one then the other nipple into my mouth , biting her in my lust crazed haze ."
9071,she f**king flooded my c**k and screamed .
9072,"i f**ked in and out of her like a beast , her pu**y 's tight grip driving me insane ."
9073,"her legs came up and around my waist , drawing me in deeper with every thrust ."
9074,"i finally released her arms so i could touch her body and she clutched at me , her nails digging into my back ."
9075,"i could n't seem to get deep enough in her , i wanted to imprint myself in her deeply , the thought moving me to lift her legs over my shoulders and bore into her ."
9076,"`` this is mine , no one else 's ever again ; only mine . ''"
9077,"i pushed my tongue into her mouth , not giving her a chance to answer ."
9078,it would n't have mattered anyway ; it was a done f**king deal .
9079,i felt the familiar tingle up my spine but fought off my orgasm .
9080,"i did n't want to leave her body so soon , wanted to stay enclosed in her wet heat for eternity ."
9081,"when the bed started knocking into the wall behind us , and her grunts became long drawn out moans , i knew she was close again ."
9082,`` cum for me baby . ''
9083,"i latched onto her neck with my teeth and sucked hard , leaving my mark there before moving to the flesh right above her left nipple and doing the same ."
9084,my sweet girl squeezed my c**k between her pu**y walls and i felt the heat of her pu**y juice as she bathed my c**k once more .
9085,`` yesssssss ... '' her long drawn out hiss only made the fever burn hotter .
9086,"i wanted to f**k her from behind , but did n't want to leave her body long enough to change positions ."
9087,instead i teased her little rosebud with my fingertip and felt the answering tightening around my cock ; she liked that .
9088,"i used the lubrication of her juices to coat my fingers and pushed one , then two into her ass up to the first knuckle ."
9089,she almost bit off my tongue that i 'd just shoved back in her mouth .
9090,the combination was too much for me and i roared into her mouth as i emptied my seed deep inside her .
9091,"i was n't done there though , i ground my pelvis into hers , flexing my still shooting c**k inside her ."
9092,her response had me pulling my mouth away from hers to look down into her eyes .
9093,"her eyes were glazed over and half closed , her mouth open in a silent scream ; but it had been the electrifying shaking of her body beneath me that had caught my attention ."
9094,"she was sight of wantonness as i took her in , and i was n't surprised to feel my c**k hardening once more inside her ."
9095,`` can you take me again ? ''
9096,i asked the question but i knew there was no way i was stopping now .
9097,i had three days build up to work off .
9098,the sheets were already drenched beneath us as i bent my knees and pulled her up into my chest so we could reverse positions .
9099,"i kept my knees bent behind her back as she sat up in the cradle of my lap , mu c**k going deeper up into her ."
9100,`` give me your nipple baby . ''
9101,she leaned over like she barely had the strength to do even that and i sucked her nipple in hard as i used my hands on her hips to help her f**k herself on my cock .
9102,"in the mirror across from the bed , i could see where we were joined , see the glistening length of my c**k as it slid in and out of her ."
9103,"her ass incited me to madness and i bit down on her nipple even as i sped up my thrusts , pounding up into her ."
9104,"she flooded my pelvis and lower stomach with more of her pu**y juice and i lost it , biting into her flesh as she rode out the storm with me ."
9105,`` arggghhhh . ''
9106,i pulled her down hard one last time as my c**k spat more sperm inside her .
9107,"she fell to the side limp , her hand cupping her pu**y as her body shook with after shocks ."
9108,"i was breathing like i 'd just run a marathon , but i had enough strength in me to reach over and touch her ."
9109,"her body was on fire , and the way she rolled around clutching herself led me to believe i 'd hurt her ."
9110,i got off the bed after kissing her shoulder and headed into the bathroom to run her a bath when i got back into the bedroom she was just laying there looking dazed .
9111,`` is your pu**y sore ? ''
9112,she blushed and buried her face in the pillow .
9113,i grinned and picked her up and she did her kitten curl into my chest and nuzzled me .
9114,i kissed her hair as i walked us into the bathroom .
9115,"i did n't trust myself to get into the tub with her , so instead i placed her inside and picked up the washcloth to bathe her ."
9116,she had n't said a word since i 'd finished f**king her so and i was beginning to think she was poleaxed .
9117,`` you okay princess ? ''
9118,she turned glazed eyes my way and gave me a little half smile .
9119,`` what was that ? ''
9120,`` what was what sweetie ? ''
9121,"i ran the washcloth over her tits , taking great care with her beautiful ni**les that were still semi erect , before working the cloth down her middle to her pu**y ."
9122,`` that just happened in there . ''
9123,her face heated up again and i could n't resist stealing a quick kiss .
9124,`` you were n't a virgin babe so i know you know what sex is . ''
9125,she started shaking her head before i was through speaking .
9126,"`` that was n't se trace , that was , wow , shit , wow ... '' she blushed and hid behind her hair ."
9127,`` oh yeah ? ''
9128,i grinned at her as i used the washcloth to rub against her clit .
9129,"she arched her back , pushing her cunt into my hand ."
9130,i could actually feel her heat beneath the cloth as i cupped her pu**y mound .
9131,i dropped the cloth in the water and teased her swollen clit with my fingers while sucking her tongue into my mouth .
9132,so much for giving her a break !
9133,water went all over the floor as i lifted her from the tub .
9134,my c**k was at full staff and leading the ay as i cradled her in my arms and took her back to the bed .
9135,i walked around to the other side since that one was wet .
9136,thank f**k for king sized beds .
9137,again i did n't want to give up her mouth or her tits to f**k her doggie style so i took her down to the mattress with my body covering hers .
9138,"reaching my hand between us , i used my c**k to rub up and down her slit , hitting her clit with each upward stroke and rubbing the sensitive underside of my c**k against her wet heat until i slipped into her in my last downward stroke ."
9139,"`` ohh ... '' her soft sigh broke the silence as i started f**king in and out of her , slowly this time ."
9140,"i told myself that i would go slow if it killed me , that i would n't hurt her ."
9141,it was tough but i held on .
9142,"with my face buried in her neck , i rode her nice and slow as she lifted up to meet my thrusts over and over again ."
9143,i alternated between deep stroking into her and grinding my c**k into her belly .
9144,her legs opened wider and i slipped even deeper into her .
9145,it was a long time before i felt the familiar stirrings in my nuts again .
9146,her mouth was red and swollen from me eating at her lips and her neck was a mess from the five or six hickeys i 'd given her .
9147,looking down at her my heart jumped in my chest with all the things i imagined doing to her .
9148,the last thought had me speeding up as i started pounding into her .
9149,`` you 're not on birth control . ''
9150,i bit her ear after reminding her of that fact but there was more yet to come .
9151,`` you 're ovulating . ''
9152,it 's amazing what they can find in those medical tests these days .
9153,"her breath caught as though she 'd just thought of it , but even more telling was the way her cunt tightened around my shaft ."
9154,"i roared out loud as i shot a heavy load inside her , my last thought being that i 'd lost my f**king mind ."
9155,"one look , it had taken one look at her to take me over ."
9156,how was that even possible ?
9157,for a man like me it was n't even worth thinking on .
9158,i would never have believed in a million years that something like this could ever happen to someone like me .
9159,"cynical , do n't give a f**k and a beast in the boardroom ; love and marriage was nowhere on my horizon ; until three nights ago when i 'd looked into her eyes across a stage ."
9160,i stayed buried inside her as we came down so it was a minute or two before i realized that she was out .
9161,"pulling out of her body , i drew her into my arms as i fell to my side beside her ."
9162,the cool air of the ac dried my nuts as i pulled the sheet up over us and dropped into sleep .
9163,we awakened a short time later and took a shower to clean up and then had to take another after i violated her up against the shower stall .
9164,"i had n't planned to , but seeing her with water dripping down between her amazing tits and pebbled on her ni**les , it was pretty hard to resist ."
9165,"i was careful as i lifted her with her back to the stall and surged up into her , dropping her down on my length ."
9166,"it had been years since i 'd f**ked anyone that long and that often , in fact i do n't think i 'd ever gone four times before and i still was n't done ."
9167,it was as if each time only whetted my appetite for more .
9168,"and the way she responded to me , accepting and ready each time i took her ."
9169,"`` if you want to get any rest tonight and maybe wan na walk anytime soon , you 'd better stop me . ''"
9170,i whispered in her ear as i nibbled my way down to her neck and back .
9171,my c**k was still hard inside her and i 'd just off loaded in her for the fourth time .
9172,her legs were still clasped around my hips as i kept her pinned against the shower .
9173,her answer was to pull my lips over to hers and smash her tits into my chest .
9174,"as the water beat down on us , i took her down to the hard floor and started f**king her again ."
9175,`` this is f**king insane . ''
9176,was it because i 'd slept with her in my arms for three whole nights and not taken her ?
9177,i could n't think of a reason for this hunger that would n't be assuaged .
9178,"the more i had her the more i wanted , but if we kept this shit up she 'd spend the next three weeks bed ridden ."
9179,already i had noticed the red puffiness to her labia and heard the slight sounds of discomfort she made even as she spurred me on to f**k her .
9180,"i was sure i was killing her against the marble floor , the grunts and groans she made were becoming almost animalistic , but she threw her hips up at me taking my c**k like a pro as i did my best to nail her into her ground beneath us ."
9181,this time when i came the roar was more like a grunt as i shook and thrust into her until i was dry .
9182,"`` that 's it , we 're getting out of here , please try to keep your greedy hands to yourself shiane , my poor man 's body can only take so much . ''"
9183,she threw herself into my arms and howled with laughter and i felt my heart give a little more .
9184,we finally made it out of the bathroom and both just threw on robes as we headed down to the kitchen .
9185,`` did you say you made dinner ? ''
9186,`` yep . ''
9187,she went to the pots and pans on the stove and i lifted my brow quizzically .
9188,"i guess i was guilty of stereo typing after all , i had n't expected the little pop sensation to know her way around the kitchen ."
9189,"she 'd made a dinner of grilled lamb chops of all things , with rice pilaf and creamed green peas ."
9190,`` i hope i did n't spoil it . ''
9191,yeah right .
9192,"`` nope , the lamb was n't grilled yet , it 's still sitting in the marinade it 'll take five minutes to cook and the rest of the stuff can be reheated no problem ."
9193,"you just sit and i 'll take care of everything , '' `` yes ma'am . ''"
9194,"i opened a bottle of wine and poured her a glass , taking one for myself as i sat at the island and watched her flit around my kitchen ."
9195,"she seemed , happy ."
9196,it was strange to look at this almost stranger and realize that already i 'd come to know her so well .
9197,did she even realize that she 'd started signing ?
9198,she had n't done that since she 'd been here .
9199,"i would 've thought that she spent every waking moment singing , but this was the first time since i 'd brought her home that i 'd heard her so much as hum ."
9200,"it was n't the song from the other night , this one was slow and dreamy , with a catchy little lilt to it that made me want to strain to hear the words since she was singing so low ."
9201,`` sing louder princess i wan na hear you . ''
9202,she turned wide eyes to me and looked down at her feet .
9203,`` i 'm not really good at that . ''
9204,`` come again . ''
9205,"`` i mean i 've learned how to control my fear somewhat before i go out on stage , but i ca n't really sing in front of anyone just like that . ''"
9206,`` so how do you do it ? ''
9207,'my manager gives me these pills ... '' i did n't like the sounds of that one bit .
9208,`` what kind of pills ? ''
9209,i lowered my glass and looked at her .
9210,"`` it 's nothing bad , just something to calm my anxiety . ''"
9211,`` is there a prescription ? ''
9212,"`` no nothing like that , i never even asked him where he gets them ... '' `` do you have them with you now ? ''"
9213,`` no why ? ''
9214,she looked at me quizzically . ''
9215,"`` i 'll just like to have a look at them that 's all , make sure they 're okay . ''"
9216,`` oh i 'm sure they 're fine doug would never do anything to hurt me . ''
9217,`` so you have the pills back at your place ? ''
9218,"`` no , doug keeps them with him , he gives me one before each performance or sometimes when i have to go on one of those talk shows ."
9219,looks like i was gon na have to have a talk with her manager .
9220,"she was so f**king green , i was sure it would never cross her mind to question anything the man did ."
9221,"though i did n't know him personally , i 'm a businessman and i know all about the bottom line ."
9222,"her voice is like liquid gold , i 'm sure dear old doug would do anything to see that nothing got in the way of her making them money ."
9223,that was something else i was gon na have to look into as well .
9224,"when i 'd made the decision to own her , everything that she is became my responsibility ."
9225,"there might be some friction because i 've noticed that she has a bit of an independent streak , but i had no intentions on letting that stop me ."
9226,"though i 'd save it for another time , nothing was going to mar the night for us ."
9227,"`` voila , dinner is ready . ''"
9228,"she seemed nervous as she served me , and then herself ."
9229,i closed my eyes with the first taste of the succulent lamb .
9230,"`` wow , where did you learn to cook like this ? ''"
9231,"`` my mom taught me and i love watching the cooking channel , you really like it ? ''"
9232,i took another bite and it was good as the first .
9233,nodding my head i leaned over and pecked her lips .
9234,"`` it 's amazing princess , wow . ''"
9235,"i kept the conversation light over dinner , asking her more about life on tour and what she enjoyed most about her fame ."
9236,as far as i could tell she was more interested in the singing than anything else .
9237,"`` um , trace , you were n't serious about that ovulating thing were you ? ''"
9238,"i 'd almost forgotten about that , still was n't quite sure what had possessed me to think of it much less say it ."
9239,but now that she 'd asked me outright ... `` as a matter of fact i am .
9240,"it 's crazy i know , and if one of my colleagues had come to me with this story i would tell him he 's crazy ."
9241,"i have no explanation for it , the reality is that from the moment i saw you up on that stage something inside me shifted . ''"
9242,"`` i find myself reverting back to childhood , to a time when i had to scrounge for every scrap i wanted or needed ."
9243,"when i became successful , i promised myself that i 'd never go hungry again , and not just for food , but for any of those things i 'd longed for as a child , or anything my heart may desire as an adult . ''"
9244,`` you 're the first thing my heart 's ever desired .
9245,"i 've known wants before do n't get me wrong , but this , this is different ."
9246,this goes beyond my own comprehension .
9247,"like i told you before , this past weekend was about getting to know each other and i 've gotten to know you ."
9248,you would n't have come home with me had you not felt some of what i was feeling .
9249,i also know that you 're more about hearth and home than the night life . ''
9250,i did n't tell her that i knew that 's why she 'd stayed with the ass**le who 'd ended up cheating on her .
9251,i 'd done some research after she was less than forthcoming about the reason for their split .
9252,it was n't a known fact as yet but i had my ways of finding out things .
9253,i wo n't tell her that i knew though ; it was her story to tell if and when she was ready .
9254,"i did know that if i ever ran into the little prick , i was gon na beat the crap out of him for putting his hands on her though ."
9255,"it did n't matter that i did n't even know her when it happened , it 's just the way i am , or at least it 's the way i seem to be where she 's concerned ."
9256,`` but a baby ?
9257,we hardly even know each other . ''
9258,`` i do n't think that whatever is going on here has anything to do with time and convention .
9259,"either way , it 's nothing to worry about now ."
9260,"what 's done is done , and if it is n't , i 'm gon na make damn sure that it is ."
9261,"the only problem is your upcoming tour , but i 'm sure people have performed while pregnant before . ''"
9262,`` do you know how crazy this all sounds ? ''
9263,i shrugged my shoulders at her .
9264,i thought it was crazy too in the beginning so i could n't fault her for having her own doubts .
9265,"it was crazy when you looked at it , but it 's what i felt and well ... `` i 'm sure there have been people who got married after only one day of meeting or maybe two ."
9266,i 'm even more sure that there are people who get pregnant after just one meeting .
9267,look at this way ; at least we both know where we stand .
9268,"if the last few hours are anything to go by , we want each other more than a little bit and the bottom line is princess ."
9269,"i want you , in my life , with me , no matter what ."
9270,"so baby or no baby , you 've met your future , so i suggest you get used to the idea . ''"
9271,`` what if i had other plans ? ''
9272,"`` like i said , i 've gotten to know you , and all that aside , this is what i want baby ."
9273,"as time goes on you 'll find that i never let anything stand in my way , nothing and no one ."
9274,dinner was delicious why do n't you go find us something to watch while i clean up ? ''
9275,chapter 6 shiane i guess the conversation was over and what a strange one at that .
9276,"i headed out of the kitchen on wobbly legs for the tv room to find something to watch , though i really did n't have much interest ."
9277,my mind was awhirl with all the new things that were going on in my life .
9278,"in the space of a few short days , it seems my life had been turned upside down ."
9279,i find myself doing things that were totally outside the box for me .
9280,"but this latest was a lot to take in , though the thought of it made me hot ."
9281,trace was right .
9282,i 've always only ever wanted to be a mother and a wife .
9283,"i 'd thought i would have that life with donnie , but was it possible to have it with this man that i 'd only just met ?"
9284,"what if he was just saying these things because like he 'd said , he 'd come to know me and knew that 's just what i wanted to hear ?"
9285,how was it possible that he could want me like that after a chance meeting ?
9286,i 'd spent some time today looking for any and everything i could find about him on the net .
9287,"the one thing that stood out except for his success as a businessman , was the fact that he had a different woman every couple of months ."
9288,had he used this same line on them ?
9289,"somehow , he did n't strike me as the type ."
9290,"still , i had another worry ."
9291,the things he 'd made me feel .
9292,how will i live without them if this was all just a game to him ?
9293,he 'd made me feel things i never knew were in me .
9294,"my body has never reacted this way before , and even though his size was a little uncomfortable , the pain was more a pleasure-pain than a real hurt ."
9295,i felt myself creaming just thinking about it .
9296,could a man really make love to a woman that much without some kind of feeling involved ?
9297,what if it was just lust ?
9298,"i 'd seen pictures of some of the women he 'd dated in the past and i have to say some of them were drop dead gorgeous , including the last one he 'd been seen with a couple weeks ago ."
9299,"the though caused me a moment 's doubt and i thought if ways to shield my heart this time , but i was afraid i might be too late ."
9300,"he 'd taken me over completely , something i had no experience with ."
9301,i had n't the faintest idea how to handle a man like trace mckenzie .
9302,he was way out of my league .
9303,i heard him coming and searched through the stack of movies he had for something to watch .
9304,`` what 's wrong ? ''
9305,he came up behind me and wrapped his arms around me from behind .
9306,`` what makes you think something 's wrong ? ''
9307,i looked over my shoulder at him trying to put a brave face on .
9308,`` i was n't sure when i first came in but now i 'm certain it 's all over your face . ''
9309,he pulled me towards the couch and down on his lap with his arms holding me close .
9310,"for some reason i wanted to cry ; he 's been so kind and attentive in the time that we 'd been together , what if it were all a farce ?"
9311,i had no idea that i 'd started to cry until i felt his fingers wiping my cheeks dry .
9312,`` tell me what 's bothering you sweetheart . ''
9313,i could only shake my head and cry harder as i buried my face in his chest .
9314,"`` please do n't play games with me trace , i ca n't stand it if you 're just using me for some sick game ... '' i broke off when he lifted my face to his ."
9315,`` baby !
9316,"i forgot you do n't know that much about men , only that boy you were messing around with ."
9317,let me show you something . ''
9318,"he stood up and took my hand in his , leading me out of the room and into the bedroom ."
9319,"standing me in front of the floor-length standing mirror , he removed my robe , dropping it to the floor , as i stood before him naked ."
9320,`` you see those marks all over your neck and tits ?
9321,do you know what those are called ? ''
9322,`` hickeys ? ''
9323,"`` that 's one word for it , they 're also known as passion marks ."
9324,i 've never given one to a woman before .
9325,not since i learned what they meant as a young man .
9326,they may mean different things to different people .
9327,"to me , they are a mark of ownership . ''"
9328,`` that 's my mark on you .
9329,"i put it there as a statement to you and anyone else who might see them , the ones on your neck anyway , anyone else sees the others , i 'll heat up your little ass . ''"
9330,his hand dropped to one in particular spot that was right at the tip of my pu**y .
9331,"`` another thing , i do n't think a man that 's not really interested in a woman can f**k her five times if he did n't really mean it . ''"
9332,`` five ? ''
9333,i started counting on my fingers and got to four before i was being carted off to the bed .
9334,i looked up into his eyes as he laid me back and spread my legs before dropping his robe .
9335,"his c**k was hard and red , with a string of pr**cum hanging from the end heading for the floor ."
9336,"trace i knew she had to be sore , but she also seemed to need reassuring and for now this was the best i could do ."
9337,only time will convince her that this was the real deal .
9338,"fuck i was just as confused as she was , but unlike her , i was n't about to let doubts get in the way of what i wanted ."
9339,"taking her soreness into consideration , i dropped to my knees between her spread thighs and opened her pu**y lips gently with my fingers ."
9340,"she was a little red and puffy from too much f**king , but she was also getting wet ."
9341,"i licked her clit with the tip of my tongue , staying away from her pu**y slit for now ."
9342,"`` ooh ... '' i love how f**king responsive she is , the way she lights up as soon as i put my hands on her ."
9343,i licked and sucked her clit until her juices started coming fast and furious .
9344,"then i dipped my tongue into her pu**y , going slow so i could soothe the ache in her overused cunt ."
9345,she gripped my hair and mashed her pu**y into my mouth before she filled my mouth with pu**y juice .
9346,"when she came down from her climax i helped her up from the bed and folding her in my arms kissed her long and deep , sharing her taste with her ."
9347,we tongue f**ked each others ' mouths like starving wolves and my c**k was poking into her navel as she rubbed herself against me .
9348,`` suck me off baby . ''
9349,she slid down to her knees and studied my c**k before sticking out her tongue and licking the pr**cum from my cockhead .
9350,"she 's an enigma , all shy and blushing one minute and my little vixen the next ."
9351,i had a moment of jealousy at the thought that she 'd done this with that ass**le but let it go for now .
9352,"i 'm a very territorial f**ker , i knew i had to live with the fact that he 'd had her but i needed to erase him from her memory ."
9353,she licked along my shaft before sucking the fat head of my c**k into her mouth and sliding her mouth down my length until she 'd taken me in as deeply as she could .
9354,"i fisted her hair and waited until i was in her throat before i started thrusting in and out of her mouth , going slow at first , until i picked up the pace ."
9355,pretty soon i was face f**king her and she was moaning around me cock .
9356,i looked down past her eyes that were staring up at me and saw that she had her fingers stuffed in her pu**y. i almost shot my load then and there .
9357,she did some kinda muscle spasm around my c**k and my toes curled .
9358,i pulled back so that i was no longer in her throat but on her tongue .
9359,"i did n't warn her that i was about to cum , why would i ?"
9360,"she was going to swallow unless i said otherwise , and the only time i 'll do that is when i was in the mood to paint her face , her tits or the small of her back ."
9361,she almost gagged on the first volley .
9362,"`` easy , breathe princess . ''"
9363,she soon got the hang of it and was swallowing fast enough in time to catch the next load .
9364,when my balls were empty and my knees were almost too weak to stand i helped her to her feet and took her to the bed .
9365,"`` forget the movie baby , you need me to hold you . ''"
9366,"i laid down behind her with her much tinier frame completely covered by my arms and legs , cocooning her as i whispered in her ear ."
9367,"`` everything 's going to be okay princess , i promise ."
9368,"if you 've learned anything about me so far , you should know i 'm not a man that plays games ."
9369,`` but you 've had girlfriends before ; did you feel the same way with them ? ''
9370,her voice had gone all soft there at the end and i felt her body tense as if expecting a blow .
9371,`` let me ask you this ; do you feel the same with me as you did with him ? ''
9372,now it was my turn to tense up as i awaited her answer .
9373,"when it came , it went a long way of easing the green-eyed beast that had been trying its best to rear its ugly head ."
9374,"`` no , i 've never ... but it 's not the same ."
9375,you 've had so much more experience and i 'm sure i do n't measure up to some of them . ''
9376,"`` that 's where you 're wrong sweetheart , first of all none of them ever came close and besides its about more than the physical ."
9377,"sometimes in life you find that one being that you ca n't live without , you may have sampled a lot along the way , but when you found the one , it 's a whole new ballgame . ''"
9378,"`` tell me , what did you feel that night when our eyes meet ? ''"
9379,she turned around in my arms and looked up into my eyes .
9380,"`` it was like being struck by lightning , or at least what i imagine that would feel like ."
9381,i felt a jolt to my system and i think i forgot how to breathe for a minute .
9382,i almost panicked because for a split second i forgot the words to the song . ''
9383,`` there you see ?
9384,have you ever felt that before with anyone ? ''
9385,she shook her head and bit her lip .
9386,i could see the soft sheen of tears in her eyes and pulled her close to kiss her forehead .
9387,"`` it was pretty much the same with me baby ; so the next time you start doubting what we have , just remember those few minutes ."
9388,"now go to sleep , you 've had a long day . ''"
9389,"i turned her back around intending to go to sleep , but by now my c**k was raging again ."
9390,`` lift your leg baby . ''
9391,she lifted her top leg and i scooted down far enough to line up my c**k with her pu**y. i slid in and held still pulling her back firmly against my front .
9392,"`` i 'm not going to f**k you again tonight , we 'll just stay like this until you fall asleep , you need your man to stay inside you to keep the doubts away . ''"
9393,"i was suddenly very tired , and it was n't long before i fell asleep to the sound of her breathing evenly in sleep ."
9394,"in the morning , i awakened to her pushing her ass back against me with my c**k still lodged inside her ."
9395,"with my hand on her hip , i controlled the pace ."
9396,`` can you take me hard or do you need me to go slow baby ? ''
9397,i nipped her ear as she flooded my cock .
9398,"`` harder , please harder . ''"
9399,`` please what harder ? ''
9400,she did n't answer so i reached around and pinched her nipple .
9401,`` tell me or i 'll stop . ''
9402,i held still and she tried to f**k herself on my cock .
9403,i pulled back as if i was going to leave her body .
9404,"`` noooo , please , harder ... fuck me harder . ''"
9405,"fuck , i think that shit backfired on my ass , because her sweet voice saying those words triggered something inside me ."
9406,leaning up on my elbow i reached my hand around and fingered her clit .
9407,`` put your arm behind my neck . ''
9408,she complied with my order and i bent my head to her nipple .
9409,"she screamed and went off like a rocket from the dual pleasure , or was it triple ?"
9410,i f**ked into her hard as i played with her clit and sucked her nipple .
9411,"i imagined my son or daughter nursing at her bountiful tits some day soon and the next time her pu**y clenched around me , i shot off inside her ."
9412,it was harder than i imagined it would be to leave her the next day .
9413,"chapter 7 for the next three weeks , we stayed hidden away in our lover 's paradise ."
9414,"each day , i went off to work and left her home ."
9415,"and each night , i came home and after dinner , f**ked her into the wee hours of the morning ."
